# model=heuristic triples=9188 ents=523 rels=32
# metrics={'mrr': 0.0, 'hits_at_1': 0.0, 'hits_at_5': 0.0, 'hits_at_10': 0.0}
subject	predicate	object	score
disease_27	CO-OCCURS_WITH	IL1B	0.5128542763425746
disease_9	INHIBITS	neurodifferentiation	0.5167184953709922
chemical_79	INHIBITS	chemical_10	0.39868570848574636
Parkin	MEASURES	chemical_44	0.6568917877327487
pancreatitis	PART_OF	hyperplasia	0.5533739366566911
phenotype_71	DISRUPTS	APP	0.6484088219852612
chemical_21	PREVENTS	cyclosporine	0.4507854343247662
phenotype_48	MANAGES	gene_35	0.63836736473976
Parkinson disease	STIMULATES	phenotype_73	0.44656085859999806
cortisol	CONVERTS_TO	gene_24	0.5941798218998301
testosterone	PRACTICES	gene_74	0.5928956592102194
gene_37	LOCATION_OF	IL1B	0.659754487933664
gene_15	INHIBITS	disease_75	0.4904889871742709
disease_77	different_from	neurodifferentiation	0.567390720204834
carcinoma	CONVERTS_TO	chemical_43	0.45647490386704315
gene_10	same_as	hydrochlorothiazide	0.5517512533592824
chemical_64	PRODUCES	phenotype_7	0.6066702264536907
chemical_35	INHIBITS	phenotype_69	0.5036037412726316
phosphorylation	INTERACTS_WITH	chemical_21	0.5370650253549145
chemical_70	AFFECTS	eczema	0.4753520215346967
APOE	PROCESS_OF	chemical_65	0.6302195125954875
chemical_85	LOCATION_OF	phenotype_18	0.5745085862943197
gene_10	PROCESS_OF	erythropoiesis	0.6433342666938483
IL1B	lower_than	phenotype_10	0.670203177569952
phenotype_60	COMPLICATES	BRCA2	0.5111174297957634
calcification	PRODUCES	chemical_60	0.6197849805520513
disease_50	AFFECTS	aspirin	0.5278110379281393
lipid peroxidation	COMPLICATES	chemical_57	0.6029207084842879
phenotype_37	LOCATION_OF	gene_32	0.5941807174418606
trastuzumab	PRODUCES	phenotype_21	0.5214243248143464
lipid peroxidation	COMPLICATES	embolism	0.6225928396318289
INS	EXHIBITS	gene_58	0.6429002679863509
gene_1	EXHIBITS	Alzheimer disease	0.6625723991338919
disease_65	lower_than	disease_73	0.552170390684706
MYC	different_from	chemical_83	0.6067349824999161
disease_41	METHOD_OF	gene_70	0.6156219367393595
chemical_6	higher_than	disease_75	0.44243527745309524
gene_11	higher_than	chemical_43	0.46866478564981656
gene_80	CAUSES	disease_30	0.5642158894091335
leukopoiesis	COMPLICATES	gene_82	0.6291502166810092
disease_64	OCCURS_IN	gene_6	0.5426864339681501
pancreatitis	DIAGNOSES	chemical_27	0.43181150608055063
gene_76	CAUSES	disease_37	0.5051994959665106
clopidogrel	lower_than	lipid peroxidation	0.6046294070781486
glioma	PART_OF	gene_32	0.5337018055091501
gene_39	OCCURS_IN	PTEN	0.5492438110173303
gene_51	STIMULATES	APOE	0.6629543012229488
acetylation	PREVENTS	phenotype_81	0.5032444507182089
gene_80	same_as	phenotype_87	0.6107676468019053
chemical_85	PRODUCES	chemical_61	0.4689653084209038
phenotype_31	TREATS	disease_51	0.5616170633897449
neuropathy	DISRUPTS	chemical_27	0.5238186580508349
CXCL8	TREATS	gene_14	0.541944932242204
gene_38	compared_with	gene_54	0.6204093300965514
hypoxia	ASSOCIATED_WITH	phenotype_3	0.6386366507316373
migraine	ASSOCIATED_WITH	chemical_60	0.5271612408955717
disease_48	MANAGES	disease_54	0.5072198237561535
erythropoiesis	INTERACTS_WITH	vitamin C	0.5370650253549145
phenotype_77	PREVENTS	quercetin	0.6147198605542744
gene_77	CONVERTS_TO	phenotype_51	0.6269667071457318
EGFR	higher_than	disease_88	0.5735828184367019
disease_61	lower_than	phenotype_24	0.5259408824879847
chemical_36	different_from	apoptosis	0.665751375942539
chemical_61	compared_with	gene_68	0.574507690752289
disease_16	USES	gene_24	0.5929421836512765
phenotype_30	different_from	melanoma	0.5477185890572931
chemical_22	ASSOCIATED_WITH	APOE	0.5665055031906536
disease_47	compared_with	metaplasia	0.672868346489994
gene_61	PRACTICES	gastritis	0.6322399215053013
disease_76	INHIBITS	disease_31	0.451144724879189
acidosis	MEASURES	CRP	0.6044327713393061
leukemia	TREATS	chemical_70	0.48948591584876133
chemical_81	INHIBITS	MMP9	0.588849642911976
phenotype_54	AFFECTS	phenotype_43	0.48846677563305735
lupus	STIMULATES	neurodifferentiation	0.466232989747539
phenotype_67	higher_than	gene_30	0.7112877364694888
gene_35	DISRUPTS	disease_87	0.6025071826409989
chemical_9	TREATS	gene_55	0.5616170633897449
PIK3CA	PROCESS_OF	neurogenesis	0.7154654142348319
gene_29	INTERACTS_WITH	APP	0.6878846974860621
disease_46	USES	phenotype_56	0.5732700525037354
gene_54	INTERACTS_WITH	phenotype_14	0.6878846974860621
phenotype_55	STIMULATES	gene_43	0.5580362684360636
phenotype_81	ASSOCIATED_WITH	arthritis	0.41568583105950624
disease_74	CONVERTS_TO	leukopoiesis	0.5286060514080269
disease_28	INHIBITS	phenotype_26	0.4183578396332873
VEGFA	METHOD_OF	gene_5	0.5959498055918185
PIK3CA	ADMINISTERED_TO	gene_18	0.6345688062746998
chemical_12	PART_OF	chemical_63	0.5402591825583304
disease_80	higher_than	ischemia	0.5211238020432593
chemical_41	USES	chemical_57	0.4158930033234075
omeprazole	TREATS	phenotype_1	0.5747318174881056
phenotype_67	compared_with	disease_53	0.5679503137031088
disease_7	CAUSES	disease_14	0.40028146317962526
phenotype_24	METHOD_OF	fibrosis	0.7598842318213267
disease_65	compared_with	disease_88	0.5351634284572071
mTOR	METHOD_OF	gene_37	0.6680809531328021
hypertrophy	lower_than	disease_36	0.5062687513404437
chemical_69	MEASURES	disease_1	0.49951473855242096
VEGFA	PRACTICES	gene_0	0.625682544456121
MAPK1	higher_than	disease_52	0.4883369167973575
NRF2	CO-OCCURS_WITH	chemical_1	0.5587559156868369
chemical_75	higher_than	gene_12	0.5801401954858821
gene_51	different_from	quercetin	0.5608333431556537
chemical_30	PRODUCES	chemical_42	0.47552268547008414
imatinib	higher_than	phenotype_52	0.43587790040391494
gene_59	compared_with	hyperplasia	0.6466388382932727
phenotype_72	compared_with	disease_87	0.5876224448506497
chemical_37	CONVERTS_TO	disease_9	0.5482781825555678
vitamin E	DIAGNOSES	leukopoiesis	0.6547623257526817
gene_25	TREATS	gene_79	0.5878465715864662
phenotype_36	COMPLICATES	phenotype_52	0.6029207084842879
disease_44	EXHIBITS	gene_41	0.5445396122486459
aspirin	USES	disease_26	0.5076962820119322
phenotype_48	compared_with	embolism	0.5679503137031088
CD8A	CONVERTS_TO	disease_34	0.4958191661621252
asthma	lower_than	phenotype_68	0.5849572759306076
disease_83	PROCESS_OF	disease_78	0.40726869292335643
disease_82	DISRUPTS	disease_37	0.42545800231313
DNA damage	TREATS	TNF	0.6665350961766302
gene_82	COMPLICATES	disease_43	0.5439043150416649
phenotype_85	AFFECTS	chemical_70	0.46223726743633603
phenotype_37	different_from	gene_63	0.6067349824999161
gene_2	lower_than	chemical_0	0.5849572759306076
gene_1	INHIBITS	phenotype_70	0.6150791511086972
gene_36	PREVENTS	chemical_13	0.5688182212100121
phenotype_77	DISRUPTS	phenotype_63	0.766441608870507
phenotype_76	ASSOCIATED_WITH	phenotype_38	0.6124071425349159
disease_17	PRACTICES	phenotype_49	0.586338282161039
disease_83	PART_OF	digoxin	0.4550132809189862
chemical_72	PART_OF	chemical_0	0.5533739366566911
disease_57	CAUSES	acetylcholine	0.49208474186814993
pancreatitis	same_as	pantoprazole	0.4730627287691184
hydrochlorothiazide	PRODUCES	hyperplasia	0.5869980953061497
disease_21	compared_with	anaplasia	0.4958191661621252
hyperplasia	lower_than	acidosis	0.6111867841273289
leukemia	PRACTICES	curcumin	0.44207598707907175
phenotype_9	CONVERTS_TO	gene_61	0.6859831005883547
chemical_32	USES	chemical_44	0.5732700525037354
gene_61	CAUSES	phenotype_39	0.6232322828517566
ischemia	OCCURS_IN	gene_6	0.5689159421648713
omega-3	same_as	disease_71	0.39437420417895447
hypertension	INHIBITS	sepsis	0.4052430855349266
phenotype_52	USES	migraine	0.4945815279135716
melanoma	AFFECTS	phenotype_26	0.3638766116986311
chemical_75	EXHIBITS	phenotype_68	0.5576543663470066
disease_22	CONVERTS_TO	osteoclastogenesis	0.5941798218998301
phenotype_14	STIMULATES	chemical_54	0.5514788913868833
thrombosis	different_from	phenotype_79	0.5214890808605718
Raynaud disease	TREATS	chemical_64	0.44358427650449905
phenotype_85	MANAGES	VEGFA	0.5465640860512354
GABA	PRODUCES	phenotype_14	0.6001128494045104
gene_3	MEASURES	phenotype_19	0.6109901483884865
ischemia	MANAGES	chemical_4	0.540006709002055
ischemia	AFFECTS	gene_47	0.5146962838297787
phenotype_55	compared_with	CAT	0.6138519530473711
MYC	OCCURS_IN	gene_40	0.700063483148478
gene_16	INTERACTS_WITH	phenotype_21	0.6354256810926194
phenotype_6	OCCURS_IN	phenotype_51	0.601702827410773
gene_61	CAUSES	IFNG	0.5838880205566745
phenotype_91	EXHIBITS	amlodipine	0.5248674811011049
disease_65	ADMINISTERED_TO	phenotype_26	0.49686388824191285
VEGFA	PRODUCES	phenotype_79	0.5410964559618874
gene_50	MEASURES	depression	0.6044327713393063
disease_1	DISRUPTS	chemical_22	0.4713596416573923
gene_33	same_as	serotonin	0.5779807615560038
resveratrol	STIMULATES	disease_22	0.525249383190162
phenotype_16	OCCURS_IN	chemical_7	0.49678479462388775
chemical_55	INHIBITS	disease_19	0.4904889871742709
disease_88	compared_with	insulin resistance	0.5613929366539284
chemical_85	STIMULATES	gene_45	0.505577252042621
gene_72	PREVENTS	phenotype_22	0.647506745800176
chemical_71	MANAGES	epilepsy	0.5727935942479567
gastritis	same_as	phenotype_41	0.6173250238510857
APOE	lower_than	disease_0	0.6111867841273289
gene_82	PART_OF	chemical_56	0.5796034448534124
disease_48	EXHIBITS	phenotype_12	0.5248674811011049
gene_43	CO-OCCURS_WITH	digoxin	0.5653132927360172
resveratrol	METHOD_OF	MMP9	0.6680809531328021
lipid peroxidation	LOCATION_OF	phenotype_59	0.7909020289172706
disease_85	PART_OF	disease_88	0.5140296743616091
chemical_28	same_as	phenotype_62	0.4730627287691184
fibromyalgia	lower_than	disease_23	0.49971137429126333
gene_58	OCCURS_IN	chemical_38	0.5492438110173303
dysplasia	INHIBITS	chemical_37	0.5626201347152545
vitamin D	PROCESS_OF	phenotype_73	0.5843178732512253
chemical_60	TREATS	chemical_46	0.5681744404389253
magnesium	PRACTICES	quercetin	0.5404366428167767
gene_55	STIMULATES	lipid peroxidation	0.662954301222949
chemical_60	INTERACTS_WITH	phenotype_45	0.589524041748357
chemical_48	compared_with	phenotype_78	0.4761470350145842
chemical_4	PART_OF	chemical_14	0.4746854120665272
chemical_36	AFFECTS	disease_64	0.4687946444855164
chemical_62	higher_than	chemical_58	0.4489926545022756
phenotype_51	ASSOCIATED_WITH	disease_14	0.4943743556496701
gene_11	CO-OCCURS_WITH	cortisol	0.5587559156868369
chemical_36	CONVERTS_TO	chemical_81	0.4958191661621252
bronchitis	lower_than	chemical_33	0.44725235789782075
phenotype_25	TREATS	stroke	0.541944932242204
chemical_26	PREVENTS	chemical_19	0.43111330317722524
chemical_25	CO-OCCURS_WITH	disease_86	0.40793624355568936
chemical_39	LOCATION_OF	NFKB1	0.6072954715402213
glycosylation	INTERACTS_WITH	disease_44	0.5173928942073734
gene_60	DIAGNOSES	phenotype_67	0.5891885552608784
cirrhosis	METHOD_OF	MYC	0.6090645596901793
chemical_48	COMPLICATES	phenotype_19	0.49800267569740264
gene_72	PRODUCES	disease_76	0.5410964559618874
phenotype_0	PRACTICES	inflammation	0.7174858231446456
psoriasis	DISRUPTS	oxidative stress	0.5631629203459169
gene_70	DISRUPTS	gene_57	0.7139825924770645
gene_1	COMPLICATES	metformin	0.6160354625826485
gene_68	compared_with	phenotype_70	0.6204093300965514
chemical_51	MANAGES	phenotype_43	0.599023102444678
atorvastatin	DISRUPTS	phenotype_14	0.6615235760836219
nephritis	INHIBITS	gene_22	0.529833249469353
warfarin	INHIBITS	phenotype_30	0.529833249469353
phenotype_7	MANAGES	gene_63	0.7104985122807437
chemical_33	lower_than	NOS3	0.532498259537165
serotonin	CO-OCCURS_WITH	chemical_42	0.5849854238835582
embolism	MANAGES	chemical_50	0.4875476926086124
phenotype_36	CONVERTS_TO	phenotype_48	0.672868346489994
chemical_46	CAUSES	chemical_40	0.42651097137634664
gene_73	PREVENTS	sarcoma	0.6212772376034548
furosemide	MANAGES	disease_56	0.4941050696577928
phenotype_91	same_as	gene_75	0.604210269752725
neurodifferentiation	different_from	gene_45	0.5805054743031947
gene_63	compared_with	disease_42	0.5810650678014695
nephritis	PART_OF	disease_90	0.45501328091898624
stroke	PROCESS_OF	phosphorylation	0.6498916437430285
phenotype_13	CO-OCCURS_WITH	hypertrophy	0.6505591943753615
thrombosis	CO-OCCURS_WITH	autophagy	0.5325264074901156
phenotype_37	DISRUPTS	chemical_52	0.5434907891983759
phenotype_75	PRODUCES	osteoblastogenesis	0.5804407182569693
disease_55	USES	SNCA	0.5339257902086535
phenotype_7	INTERACTS_WITH	chemical_76	0.6091961728958981
gene_58	DIAGNOSES	disease_51	0.517057407719895
diabetes	EXHIBITS	chemical_60	0.6297855138879902
gene_34	DISRUPTS	chemical_13	0.5303760351000153
digoxin	OCCURS_IN	phenotype_49	0.601702827410773
trastuzumab	COMPLICATES	dopamine	0.4914452986482223
gene_25	ADMINISTERED_TO	gene_52	0.5689950357828965
DNA damage	CONVERTS_TO	chemical_71	0.6466388382932727
phenotype_21	INHIBITS	PSEN2	0.7068824297972218
leukopoiesis	MANAGES	chemical_57	0.5596788401495961
TNF	CONVERTS_TO	gene_36	0.6663109694408137
NRF2	INHIBITS	arthritis	0.47081685602672996
gene_48	different_from	gene_20	0.7116530152868012
SOD1	LOCATION_OF	leukopoiesis	0.6663118649828443
phenotype_14	INHIBITS	gene_68	0.7199971838955824
disease_36	AFFECTS	phenotype_50	0.5278110379281393
phenotype_71	AFFECTS	chemical_46	0.4753520215346967
disease_14	lower_than	quercetin	0.4800392431437223
disease_53	compared_with	psoriasis	0.5548355596047481
heparin	INHIBITS	phenotype_47	0.48393161012509056
gene_81	PREVENTS	gene_77	0.627834614652635
tamoxifen	lower_than	gene_51	0.5587277677338862
apoptosis	INHIBITS	phenotype_41	0.7134398068464021
chemical_14	lower_than	methotrexate	0.49315399724208303
chemical_33	CONVERTS_TO	PIK3CA	0.5876224448506498
phenotype_86	TREATS	phenotype_31	0.6468629650290892
chemical_42	PROCESS_OF	disease_26	0.49251459456270064
angiogenesis	different_from	Parkinson disease	0.4887021956146701
disease_58	AFFECTS	disease_86	0.4097782510428934
epilepsy	PRACTICES	gene_1	0.6387972985544816
phenotype_10	lower_than	phosphorylation	0.7095474398650339
sarcoma	INHIBITS	phenotype_21	0.6347512822562382
norepinephrine	DISRUPTS	erythropoiesis	0.6549661990344415
gene_3	same_as	phenotype_27	0.6173250238510857
chemical_26	EXHIBITS	phenotype_49	0.5510969892978262
gene_57	CO-OCCURS_WITH	gene_63	0.7095755878179845
STAT3	PRODUCES	disease_53	0.5804407182569694
phenotype_10	different_from	disease_19	0.6132923595490963
sarcoma	PRODUCES	chemical_26	0.5542112100602481
disease_59	DISRUPTS	leukopoiesis	0.5172612810016546
gene_66	ASSOCIATED_WITH	disease_70	0.4747022245021291
SOD1	same_as	gene_50	0.6697840402445283
phenotype_71	higher_than	chemical_76	0.5276811790924396
MMP9	PROCESS_OF	adipogenesis	0.7482522994807336
SOD2	CONVERTS_TO	chemical_85	0.6138519530473711
phenotype_74	higher_than	chemical_42	0.5670254413875215
chemical_63	same_as	phenotype_20	0.5124069910642005
disease_18	INTERACTS_WITH	gene_25	0.49116338601065224
phenotype_82	compared_with	nephritis	0.5417208055063875
gene_31	PROCESS_OF	insulin resistance	0.6564490207922089
gene_45	PRACTICES	disease_49	0.48142024937415373
chemical_19	PRACTICES	phenotype_22	0.586338282161039
gene_2	METHOD_OF	phenotype_29	0.6680809531328021
disease_52	PREVENTS	phenotype_83	0.5950477294067334
phenotype_24	PREVENTS	IL1B	0.5950477294067334
TP53	AFFECTS	gene_55	0.560597923174041
autophagy	PART_OF	phenotype_89	0.5861608219025927
chemical_43	AFFECTS	phenotype_84	0.46223726743633603
methylation	lower_than	atorvastatin	0.5783998988814273
gene_23	INTERACTS_WITH	disease_19	0.4780486319122915
chemical_69	EXHIBITS	disease_6	0.4986379729043836
apoptosis	OCCURS_IN	NFKB1	0.7853093847878223
hydrochlorothiazide	CONVERTS_TO	BRCA1	0.5745076907522891
chemical_51	same_as	Parkin	0.682898794342889
chemical_61	TREATS	gene_58	0.522272801094663
hyperplasia	STIMULATES	gene_29	0.6301674159770473
disease_74	USES	chemical_15	0.39622087217586655
disease_64	OCCURS_IN	gene_56	0.6082602044599534
colitis	EXHIBITS	chemical_64	0.5314248581502853
phenotype_31	ASSOCIATED_WITH	disease_25	0.5402759949939324
disease_6	PART_OF	chemical_38	0.49435754321406816
gene_9	MANAGES	myogenesis	0.559678840149596
NQO1	PROCESS_OF	gene_82	0.6695637748905695
diabetes	ADMINISTERED_TO	TDP43	0.5689950357828965
disease_20	PRODUCES	chemical_41	0.4099489149782808
autophagy	METHOD_OF	CRP	0.5959498055918185
IFNG	PROCESS_OF	phenotype_39	0.5712031191528646
disease_85	PROCESS_OF	disease_43	0.499071971611881
disease_43	STIMULATES	chemical_14	0.44000348155081775
disease_78	AFFECTS	gene_38	0.48846677563305735
chemical_67	higher_than	hypertrophy	0.5276811790924395
gene_12	PRACTICES	gene_51	0.645354675603662
anaplasia	higher_than	phenotype_83	0.6981729823711281
disease_31	AFFECTS	disease_5	0.3966634969445328
gene_1	PART_OF	disease_85	0.592718198951773
chemical_50	INHIBITS	chemical_44	0.5036037412726315
gene_73	MEASURES	ibuprofen	0.5978753942901258
thrombopoiesis	ASSOCIATED_WITH	DNA damage	0.6648661589283585
disease_62	EXHIBITS	chemical_52	0.5576543663470066
gene_13	lower_than	gene_15	0.670203177569952
diabetes	STIMULATES	sclerosis	0.4924624979442603
gene_38	INHIBITS	phenotype_62	0.5626201347152545
stroke	DIAGNOSES	disease_68	0.4908278995231735
pancreatitis	STIMULATES	disease_30	0.45311823564917836
PSEN1	MEASURES	gene_54	0.6109901483884865
phenotype_45	PRACTICES	disease_56	0.5601087739643177
disease_54	PRACTICES	gene_75	0.5928956592102194
disease_16	lower_than	inflammation	0.6636458005207715
disease_52	MANAGES	PSEN2	0.6514821188381207
disease_78	CONVERTS_TO	chemical_18	0.45647490386704326
DNA damage	AFFECTS	gene_74	0.6130569395674836
gene_56	COMPLICATES	gene_36	0.6881666101236322
disease_57	USES	chemical_51	0.6126143147988174
acidosis	CAUSES	phenotype_17	0.5248716271140516
phenotype_82	different_from	phenotype_12	0.6067349824999161
phenotype_73	PRODUCES	disease_38	0.5148669477651661
arthritis	CO-OCCURS_WITH	stroke	0.49318214519503356
gene_10	MANAGES	curcumin	0.4744329385102518
chemical_32	same_as	omeprazole	0.50584961401502
gene_66	PRODUCES	eczema	0.5410964559618874
disease_63	CAUSES	phenotype_1	0.5248716271140517
norepinephrine	INHIBITS	chemical_49	0.5298332494693528
estrogen	same_as	disease_36	0.4599479746707578
chemical_23	ADMINISTERED_TO	STAT3	0.5886671669304374
gene_53	INTERACTS_WITH	pantoprazole	0.5239502712565538
disease_3	AFFECTS	BRCA1	0.4097782510428934
disease_13	PRODUCES	chemical_42	0.4951948166176251
disease_34	PRODUCES	phenotype_51	0.5017521936668055
gene_63	OCCURS_IN	gene_49	0.6935061060992975
GABA	TREATS	phenotype_28	0.44358427650449905
arthritis	OCCURS_IN	platelet aggregation	0.5033421716730682
disease_68	higher_than	disease_29	0.4030910151580133
chemical_9	different_from	leukopoiesis	0.6001776054507357
ibuprofen	CO-OCCURS_WITH	gastritis	0.5849854238835582
chemical_59	OCCURS_IN	disease_20	0.5033421716730682
gene_71	PROCESS_OF	disease_35	0.5515309880053236
gene_17	compared_with	phenotype_71	0.5876224448506497
disease_55	COMPLICATES	trastuzumab	0.5373469379924846
disease_80	AFFECTS	phenotype_10	0.5343684149773197
disease_24	DIAGNOSES	disease_43	0.4777131454248129
disease_84	MEASURES	ibuprofen	0.5257442467491422
chemical_59	INHIBITS	chemical_50	0.4773742330759103
disease_20	PART_OF	chemical_10	0.4418985268206255
gene_57	same_as	phenotype_89	0.6960135484412497
phenotype_76	AFFECTS	caffeine	0.481909398583877
phenotype_8	PREVENTS	catechin	0.6212772376034548
disease_77	USES	PIK3CA	0.6716307082414403
gene_41	PRACTICES	phenotype_9	0.6125677903577603
phenotype_86	MEASURES	disease_67	0.5323016237983227
lymphoma	CO-OCCURS_WITH	neurogenesis	0.5194116533917549
disease_70	MEASURES	hypertrophy	0.4929573615032406
disease_9	LOCATION_OF	NRF2	0.5679512092451394
pancreatitis	STIMULATES	gene_44	0.5580362684360637
disease_51	INTERACTS_WITH	disease_26	0.4124748614204883
disease_10	different_from	chemical_46	0.4821448185654898
phenotype_1	EXHIBITS	cancer	0.6035560056912689
disease_85	different_from	hypertrophy	0.528046457909752
IL1B	higher_than	disease_65	0.5735828184367019
fibrosis	TREATS	chemical_83	0.6796498502749909
metaplasia	DIAGNOSES	disease_3	0.5760738011625178
disease_37	CONVERTS_TO	phenotype_80	0.5417208055063875
disease_64	AFFECTS	IL6	0.521253660878959
chemical_65	PROCESS_OF	CXCL8	0.5253014798086023
gene_25	TREATS	NOS3	0.5681744404389253
gene_52	USES	nephritis	0.5339257902086535
necrosis	ADMINISTERED_TO	stroke	0.6542409374222408
gene_32	AFFECTS	phenotype_82	0.5540405461248606
